Date,Open,High,Low,Close,Adj Close,Volume,UNEM,CPI,GDPCAP,INT,RATE,PASS
4/3/2013,123.07,123.120003,119.75,120.400002,98.977463,1164100,7.6,1.063085381,51982,11.94,3.57,70269986
4/4/2013,120.550003,120.57,118.660004,118.800003,97.662163,1185100,7.6,1.063085381,51982,11.94,3.54,70269986
4/5/2013,116.599998,118.169998,114.410004,118.040001,97.037361,2383600,7.6,1.063085381,51982,11.94,3.54,70269986
4/8/2013,118.169998,123.279999,118.169998,122.68,100.851799,1463200,7.6,1.063085381,51982,11.94,3.54,70269986
4/9/2013,123.290001,124.739998,122.639999,123.529999,101.550545,1046400,7.6,1.063085381,51982,11.94,3.54,70269986
4/10/2013,123.699997,126.470001,123.599998,126.360001,103.876991,903700,7.6,1.063085381,51982,11.94,3.54,70269986
4/11/2013,126.480003,128.210007,126.269997,127.160004,104.534653,1298500,7.6,1.063085381,51982,11.94,3.43,70269986
4/12/2013,127,129.389999,126.559998,128.539993,105.669128,1248800,7.6,1.063085381,51982,11.94,3.43,70269986
4/15/2013,127.510002,128.199997,123.18,124.129997,102.043793,1507500,7.6,1.063085381,51982,11.94,3.43,70269986
4/16/2013,125.019997,127.440002,125,127.040001,104.436005,1508200,7.6,1.063085381,51982,11.94,3.43,70269986
4/17/2013,126.290001,126.360001,123.169998,124.330002,102.208199,1360200,7.6,1.063085381,51982,11.94,3.43,70269986
4/18/2013,124.790001,125.32,122.239998,123.940002,101.887611,1109100,7.6,1.063085381,51982,11.94,3.41,70269986
4/19/2013,125.160004,127.93,124.709999,127.559998,104.86348,1293800,7.6,1.063085381,51982,11.94,3.41,70269986
4/22/2013,127.949997,128.630005,126.739998,128.399994,105.554031,1073400,7.6,1.063085381,51982,11.94,3.41,70269986
4/23/2013,129.050003,129.910004,127.349998,129.369995,106.35144,1431300,7.6,1.063085381,51982,11.94,3.41,70269986
4/24/2013,130,132.039993,129.919998,131.5,108.102448,1533400,7.6,1.063085381,51982,11.94,3.41,70269986
4/25/2013,133.5,135.979996,132.899994,134.910004,110.905708,2776400,7.6,1.063085381,51982,11.94,3.4,70269986
4/26/2013,135.399994,136.270004,133.839996,135.5,111.390747,1900700,7.6,1.063085381,51982,11.94,3.4,70269986
4/29/2013,135.690002,136.509995,133.440002,135.800003,111.637344,1214900,7.6,1.063085381,51982,11.94,3.4,70269986
4/30/2013,136.259995,137.529999,135.589996,137.300003,112.870453,1482300,7.6,1.063085381,51982,11.94,3.4,70269986
5/1/2013,136.869995,137.389999,135.550003,136.220001,111.982628,1085600,7.5,1.361965059,51982,11.95,3.4,70208823
5/2/2013,137.149994,138.429993,136.059998,136.619995,112.311462,1490700,7.5,1.361965059,51982,11.95,3.35,70208823
5/3/2013,138.229996,139,136.389999,138.800003,114.103569,1553700,7.5,1.361965059,51982,11.95,3.35,70208823
5/6/2013,138.850006,140.339996,138.050003,138.679993,114.004906,1155600,7.5,1.361965059,51982,11.95,3.35,70208823
5/7/2013,138.029999,139.529999,137.490005,138.839996,114.965477,1064200,7.5,1.361965059,51982,11.95,3.35,70208823
5/8/2013,139.050003,139.919998,138.050003,138.839996,114.965477,720800,7.5,1.361965059,51982,11.95,3.35,70208823
5/9/2013,138.330002,140.089996,137.259995,139.550003,115.553383,1885000,7.5,1.361965059,51982,11.95,3.42,70208823
5/10/2013,139.660004,140.429993,138.740005,139.100006,115.180771,844700,7.5,1.361965059,51982,11.95,3.42,70208823
5/13/2013,139.190002,140.389999,138.240005,140.360001,116.224075,1252100,7.5,1.361965059,51982,11.95,3.42,70208823
5/14/2013,140.5,142.649994,140.270004,142.139999,117.698013,917300,7.5,1.361965059,51982,11.95,3.42,70208823
5/15/2013,141.809998,142.399994,138.960007,139.759995,115.727249,1328500,7.5,1.361965059,51982,11.95,3.42,70208823
5/16/2013,138.990005,141.270004,138.990005,139.360001,115.396027,957600,7.5,1.361965059,51982,11.95,3.51,70208823
5/17/2013,140.580002,141.649994,140.110001,140.990005,116.745758,983200,7.5,1.361965059,51982,11.95,3.51,70208823
5/20/2013,141.479996,143.559998,141.050003,143.110001,118.501198,1094600,7.5,1.361965059,51982,11.95,3.51,70208823
5/21/2013,143.259995,144.169998,141.490005,142.429993,117.938164,738700,7.5,1.361965059,51982,11.95,3.51,70208823
5/22/2013,143.179993,144.990005,140.850006,141.639999,117.283981,1366000,7.5,1.361965059,51982,11.95,3.51,70208823
5/23/2013,139.789993,140,137.360001,138.449997,114.642525,1460100,7.5,1.361965059,51982,11.95,3.59,70208823
5/24/2013,137.149994,138.449997,136.5,137.899994,114.187096,944300,7.5,1.361965059,51982,11.95,3.59,70208823
5/28/2013,139.679993,142.529999,139.529999,140.580002,116.406258,1036400,7.5,1.361965059,51982,11.95,3.59,70208823
5/29/2013,140.369995,141.009995,137.830002,138.479996,114.667366,1085400,7.5,1.361965059,51982,11.95,3.59,70208823
5/30/2013,138.979996,139.380005,137.899994,138.119995,114.369286,2453400,7.5,1.361965059,51982,11.95,3.81,70208823
5/31/2013,137.179993,139.059998,135.889999,135.889999,112.522751,1072700,7.5,1.361965059,51982,11.95,3.81,70208823
6/3/2013,136.199997,138.220001,134.690002,138.100006,114.352715,1309200,7.5,1.754416545,51982,11.95,3.81,70876361
6/4/2013,137.889999,138.5,135.279999,136.839996,113.309372,1057800,7.5,1.754416545,51982,11.95,3.81,70876361
6/5/2013,135.979996,136.990005,133.009995,133.779999,110.775574,1120700,7.5,1.754416545,51982,11.95,3.81,70876361
6/6/2013,133.5,135.190002,133.009995,134.940002,111.736092,1155900,7.5,1.754416545,51982,11.95,3.91,70876361
6/7/2013,135.770004,138.100006,135.190002,137.5,113.855896,1104600,7.5,1.754416545,51982,11.95,3.91,70876361
6/10/2013,137.960007,140.410004,137.509995,138.960007,115.064819,1325100,7.5,1.754416545,51982,11.95,3.91,70876361
6/11/2013,136.690002,136.970001,134.240005,134.779999,111.603592,1386800,7.5,1.754416545,51982,11.95,3.91,70876361
6/12/2013,135.490005,136.300003,133.460007,133.889999,110.866653,907300,7.5,1.754416545,51982,11.95,3.91,70876361
6/13/2013,133.559998,137.050003,132.160004,136.520004,113.044418,1137900,7.5,1.754416545,51982,11.95,3.98,70876361
6/14/2013,135.970001,137.110001,134.429993,135.139999,111.901711,1028000,7.5,1.754416545,51982,11.95,3.98,70876361
6/17/2013,137,140.25,136.110001,138.389999,114.592857,2189600,7.5,1.754416545,51982,11.95,3.98,70876361
6/18/2013,138.869995,140.399994,138.580002,139.300003,115.346375,955100,7.5,1.754416545,51982,11.95,3.98,70876361
6/19/2013,140.25,140.25,137.679993,137.860001,114.153961,830900,7.5,1.754416545,51982,11.95,3.98,70876361
6/20/2013,136.479996,136.509995,130.619995,132.169998,109.442444,2678100,7.5,1.754416545,51982,11.95,3.93,70876361
6/21/2013,132.979996,133.610001,127.370003,129.690002,107.388885,3216600,7.5,1.754416545,51982,11.95,3.93,70876361
6/24/2013,126.629997,127,121.839996,124.120003,102.776672,3326000,7.5,1.754416545,51982,11.95,3.93,70876361
6/25/2013,126.419998,127.449997,125.550003,125.599998,104.002167,2084600,7.5,1.754416545,51982,11.95,3.93,70876361
6/26/2013,127.510002,129.449997,126.620003,127.230003,105.351883,1697100,7.5,1.754416545,51982,11.95,3.93,70876361
6/27/2013,128.070007,129.699997,127.550003,128.600006,106.48632,1011900,7.5,1.754416545,51982,11.95,4.46,70876361
6/28/2013,128.399994,129.259995,127.889999,127.970001,105.964645,1154400,7.5,1.754416545,51982,11.95,4.46,70876361
7/1/2013,129.279999,130.550003,128.270004,128.460007,106.370392,1082600,7.3,1.960681612,52284,11.95,4.46,70444081
7/2/2013,128.380005,129.149994,124.910004,126.18,104.482422,1674400,7.3,1.960681612,52284,11.95,4.46,70444081
7/3/2013,125.190002,127,124.57,126.139999,104.44931,599500,7.3,1.960681612,52284,11.95,4.29,70444081
7/5/2013,127.410004,127.949997,125.550003,127.080002,105.227699,623100,7.3,1.960681612,52284,11.95,4.29,70444081
7/8/2013,127.32,129.089996,126.779999,126.980003,105.14489,1457100,7.3,1.960681612,52284,11.95,4.29,70444081
7/9/2013,127.209999,127.889999,125.419998,126.589996,104.82193,1412000,7.3,1.960681612,52284,11.95,4.29,70444081
7/10/2013,126.440002,127.550003,125.970001,127.269997,105.384995,993800,7.3,1.960681612,52284,11.95,4.29,70444081
7/11/2013,129.5,132.460007,128.100006,131.630005,108.995262,2463300,7.3,1.960681612,52284,11.95,4.51,70444081
7/12/2013,131.410004,131.839996,129.770004,130.779999,108.291443,1389400,7.3,1.960681612,52284,11.95,4.51,70444081
7/15/2013,130.779999,132.830002,130.559998,131.990005,109.293381,1262500,7.3,1.960681612,52284,11.95,4.51,70444081
7/16/2013,132.509995,133.440002,131.179993,132.470001,109.690849,1097500,7.3,1.960681612,52284,11.95,4.51,70444081
7/17/2013,133.139999,133.429993,130.910004,131.509995,108.895889,859400,7.3,1.960681612,52284,11.95,4.51,70444081
7/18/2013,131.619995,133.990005,131.619995,133.100006,110.212517,953800,7.3,1.960681612,52284,11.95,4.37,70444081
7/19/2013,133.300003,133.300003,132.020004,133.089996,110.204208,935700,7.3,1.960681612,52284,11.95,4.37,70444081
7/22/2013,132.360001,133.649994,131.190002,133.380005,110.444344,1431100,7.3,1.960681612,52284,11.95,4.37,70444081
7/23/2013,133.179993,133.589996,131.429993,131.520004,108.904205,1272000,7.3,1.960681612,52284,11.95,4.37,70444081
7/24/2013,132.679993,132.779999,130.380005,131.130005,108.581261,1276400,7.3,1.960681612,52284,11.95,4.37,70444081
7/25/2013,131.119995,131.669998,128.410004,130.160004,107.778053,1445000,7.3,1.960681612,52284,11.95,4.31,70444081
7/26/2013,128.509995,131.220001,128.509995,130.979996,108.457054,1140700,7.3,1.960681612,52284,11.95,4.31,70444081
7/29/2013,128.899994,133,128.800003,131.270004,108.697189,1427500,7.3,1.960681612,52284,11.95,4.31,70444081
7/30/2013,132.5,134.339996,131.899994,133.070007,110.187653,1205900,7.3,1.960681612,52284,11.95,4.31,70444081
7/31/2013,134.059998,134.75,132.610001,133.130005,110.23732,923600,7.3,1.960681612,52284,11.95,4.31,70444081
8/1/2013,135.259995,138.070007,134.350006,137.440002,113.806221,1513600,7.2,1.51836756,52284,11.88,4.39,70595444
8/2/2013,137.449997,140.179993,136.419998,139.850006,115.801804,1412700,7.2,1.51836756,52284,11.88,4.39,70595444
8/5/2013,139.080002,141.059998,139.080002,140.899994,116.671227,1004800,7.2,1.51836756,52284,11.88,4.39,70595444
8/6/2013,140.899994,141.449997,138.630005,139.179993,115.247002,1039100,7.2,1.51836756,52284,11.88,4.39,70595444
8/7/2013,139.149994,139.820007,137.470001,139.009995,115.106216,1146100,7.2,1.51836756,52284,11.88,4.39,70595444
8/8/2013,138.470001,140.149994,137.559998,139.449997,116.307243,1075000,7.2,1.51836756,52284,11.88,4.4,70595444
8/9/2013,139.080002,139.529999,137.270004,138.130005,115.206314,703600,7.2,1.51836756,52284,11.88,4.4,70595444
8/12/2013,137.410004,139.369995,137.070007,138.429993,115.456528,627900,7.2,1.51836756,52284,11.88,4.4,70595444
8/13/2013,138.899994,140.380005,138.110001,139.619995,116.449036,739400,7.2,1.51836756,52284,11.88,4.4,70595444
8/14/2013,139.589996,140.639999,139.130005,140.169998,116.907768,2268500,7.2,1.51836756,52284,11.88,4.4,70595444
8/15/2013,139.029999,139.610001,137.690002,139.080002,115.998665,956600,7.2,1.51836756,52284,11.88,4.4,70595444
8/16/2013,139.360001,140.820007,138.470001,138.570007,115.573288,846000,7.2,1.51836756,52284,11.88,4.4,70595444
8/19/2013,138.339996,141.309998,138.009995,139.179993,116.082054,897700,7.2,1.51836756,52284,11.88,4.4,70595444
8/20/2013,139.360001,140.789993,139.119995,139.899994,116.682556,1243800,7.2,1.51836756,52284,11.88,4.4,70595444
8/21/2013,139.699997,140.669998,138.179993,139.039993,115.965302,837700,7.2,1.51836756,52284,11.88,4.4,70595444
8/22/2013,139.550003,141.889999,139.380005,141.259995,117.816879,700500,7.2,1.51836756,52284,11.88,4.58,70595444
8/23/2013,141.259995,142.25,140.839996,141.929993,118.375671,541300,7.2,1.51836756,52284,11.88,4.58,70595444
8/26/2013,141.789993,146.039993,141.789993,142.940002,119.218071,1278900,7.2,1.51836756,52284,11.88,4.58,70595444
8/27/2013,141.190002,141.960007,138.75,139.210007,116.107086,981400,7.2,1.51836756,52284,11.88,4.58,70595444
8/28/2013,139.380005,141.5,138.699997,140.770004,117.408173,1005400,7.2,1.51836756,52284,11.88,4.58,70595444
8/29/2013,140.5,142.679993,140.330002,141.869995,118.325607,930000,7.2,1.51836756,52284,11.88,4.51,70595444
8/30/2013,142.589996,142.639999,140.259995,141.039993,117.633369,705200,7.2,1.51836756,52284,11.88,4.51,70595444
9/3/2013,142.300003,143.880005,141.300003,141.679993,118.16716,1293500,7.2,1.184925262,52284,11.88,4.51,70502098
9/4/2013,141.509995,142.380005,140.5,141.380005,117.916969,1409500,7.2,1.184925262,52284,11.88,4.51,70502098
9/5/2013,141.600006,143.5,141.240005,142.690002,119.009552,706600,7.2,1.184925262,52284,11.88,4.57,70502098
9/6/2013,143.729996,144.169998,141.229996,143.429993,119.626778,916200,7.2,1.184925262,52284,11.88,4.57,70502098
9/9/2013,143.419998,146.360001,143.330002,145.350006,121.228119,1020900,7.2,1.184925262,52284,11.88,4.57,70502098
9/10/2013,146.470001,149.899994,146.270004,149.240005,124.472565,1377500,7.2,1.184925262,52284,11.88,4.57,70502098
9/11/2013,149.740005,151.190002,148.860001,150.869995,125.832031,1144000,7.2,1.184925262,52284,11.88,4.57,70502098
9/12/2013,151.25,151.25,148.740005,149.649994,124.814491,543400,7.2,1.184925262,52284,11.88,4.57,70502098
9/13/2013,150.100006,150.809998,148.899994,150.350006,125.398331,464400,7.2,1.184925262,52284,11.88,4.57,70502098
9/16/2013,151.889999,152.610001,149.710007,149.979996,125.089714,879700,7.2,1.184925262,52284,11.88,4.57,70502098
9/17/2013,150.429993,152.199997,150.300003,150.759995,125.740288,764800,7.2,1.184925262,52284,11.88,4.57,70502098
9/18/2013,150.410004,153.470001,150.080002,153.029999,127.633575,1110900,7.2,1.184925262,52284,11.88,4.57,70502098
9/19/2013,153.800003,155,152.800003,154.559998,128.909653,917900,7.2,1.184925262,52284,11.88,4.5,70502098
9/20/2013,154.990005,155.869995,153.869995,155.220001,129.460098,1391600,7.2,1.184925262,52284,11.88,4.5,70502098
9/23/2013,155.039993,155.639999,154.210007,155.029999,129.301636,836600,7.2,1.184925262,52284,11.88,4.5,70502098
9/24/2013,154.570007,157.490005,154.360001,156.119995,130.210754,692800,7.2,1.184925262,52284,11.88,4.5,70502098
9/25/2013,156.720001,158.130005,155.130005,157.610001,131.453476,1609200,7.2,1.184925262,52284,11.88,4.5,70502098
9/26/2013,158.009995,159.850006,157.899994,159.740005,133.22998,1101100,7.2,1.184925262,52284,11.88,4.32,70502098
9/27/2013,159.020004,159.240005,157.309998,158,131.778763,788200,7.2,1.184925262,52284,11.88,4.32,70502098
9/30/2013,156.419998,158.889999,155.389999,158.009995,131.787079,1074200,7.2,1.184925262,52284,11.88,4.32,70502098
10/1/2013,157.809998,160.149994,157.740005,160.070007,133.505219,1675300,7.2,0.963612705,52544,11.88,4.32,70808304
10/2/2013,159.279999,161.619995,158.839996,161.350006,134.572754,940300,7.2,0.963612705,52544,11.88,4.32,70808304
10/3/2013,161.759995,162.330002,159.110001,160.660004,133.99733,2177700,7.2,0.963612705,52544,11.88,4.22,70808304
10/4/2013,159.110001,161.059998,158.809998,160.179993,133.596954,996400,7.2,0.963612705,52544,11.88,4.22,70808304
10/7/2013,159.029999,160.589996,158.139999,159.039993,132.646149,1109500,7.2,0.963612705,52544,11.88,4.22,70808304
10/8/2013,159.690002,161.529999,156.789993,157.210007,131.119843,1538100,7.2,0.963612705,52544,11.88,4.22,70808304
10/9/2013,158.389999,158.949997,155.770004,157.729996,131.553574,1309100,7.2,0.963612705,52544,11.88,4.22,70808304
10/10/2013,159,163.660004,159,162.350006,135.406799,1326600,7.2,0.963612705,52544,11.88,4.23,70808304
10/11/2013,162.309998,166.779999,162.309998,166.610001,138.959854,1147900,7.2,0.963612705,52544,11.88,4.23,70808304
10/14/2013,165.75,167.809998,164.660004,167.149994,139.410217,882000,7.2,0.963612705,52544,11.88,4.23,70808304
10/15/2013,167.759995,170.160004,166.199997,167.199997,139.451935,1707300,7.2,0.963612705,52544,11.88,4.23,70808304
10/16/2013,168.199997,170.789993,167.360001,168.580002,140.60289,995700,7.2,0.963612705,52544,11.88,4.23,70808304
10/17/2013,168.399994,169.839996,167.110001,169.460007,141.336884,992000,7.2,0.963612705,52544,11.88,4.28,70808304
10/18/2013,171.210007,172.75,170.149994,171.919998,143.388596,1007200,7.2,0.963612705,52544,11.88,4.28,70808304
10/21/2013,172.429993,173.339996,171.630005,173.130005,144.397797,908700,7.2,0.963612705,52544,11.88,4.28,70808304
10/22/2013,173.139999,173.380005,168.309998,169.990005,141.778931,1727100,7.2,0.963612705,52544,11.88,4.28,70808304
10/23/2013,169.669998,170.190002,166.190002,166.460007,138.834763,1467600,7.2,0.963612705,52544,11.88,4.28,70808304
10/24/2013,167.759995,173.220001,166.899994,172.850006,144.164276,1506800,7.2,0.963612705,52544,11.88,4.13,70808304
10/25/2013,168.059998,168.910004,163.800003,168.179993,140.269318,2638600,7.2,0.963612705,52544,11.88,4.13,70808304
10/28/2013,168.080002,168.880005,165.5,168.399994,140.452789,1176000,7.2,0.963612705,52544,11.88,4.13,70808304
10/29/2013,168.889999,168.889999,166.759995,168.800003,140.786407,740900,7.2,0.963612705,52544,11.88,4.13,70808304
10/30/2013,169.990005,171.970001,168,169.550003,141.411896,918900,7.2,0.963612705,52544,11.88,4.13,70808304
10/31/2013,168.580002,169.529999,165.630005,166.25,138.659576,1056800,7.2,0.963612705,52544,11.88,4.1,70808304
11/1/2013,166.960007,167.949997,166.419998,167.699997,139.868942,816300,6.9,1.237072205,52544,11.85,4.1,72109699
11/4/2013,167.880005,168.380005,165.919998,166.490005,138.859772,1035200,6.9,1.237072205,52544,11.85,4.1,72109699
11/5/2013,165,166.380005,164.539993,165.199997,138.616455,1092500,6.9,1.237072205,52544,11.85,4.1,72109699
11/6/2013,166.75,166.889999,163.419998,164.380005,137.92836,1270000,6.9,1.237072205,52544,11.85,4.1,72109699
11/7/2013,165.050003,165.350006,159.369995,159.509995,133.842087,2622700,6.9,1.237072205,52544,11.85,4.16,72109699
11/8/2013,159.860001,164.240005,159.860001,163.710007,137.366196,2471800,6.9,1.237072205,52544,11.85,4.16,72109699
11/11/2013,163.990005,166.179993,162.949997,165.029999,138.473785,725200,6.9,1.237072205,52544,11.85,4.16,72109699
11/12/2013,164.820007,167.649994,164.399994,167.380005,140.445663,2799100,6.9,1.237072205,52544,11.85,4.16,72109699
11/13/2013,165.75,170.240005,165.600006,170.210007,142.820267,1024100,6.9,1.237072205,52544,11.85,4.16,72109699
11/14/2013,170.119995,170.309998,167.759995,168.509995,141.393784,712100,6.9,1.237072205,52544,11.85,4.35,72109699
11/15/2013,168.509995,169.660004,165.600006,166.389999,139.614944,1411200,6.9,1.237072205,52544,11.85,4.35,72109699
11/18/2013,164.550003,166.639999,163,163.589996,139.785828,905100,6.9,1.237072205,52544,11.85,4.35,72109699
11/19/2013,163.190002,163.809998,158.139999,159.199997,136.034607,1396500,6.9,1.237072205,52544,11.85,4.35,72109699
11/20/2013,160.470001,160.960007,157.479996,158.389999,135.342499,780100,6.9,1.237072205,52544,11.85,4.35,72109699
11/21/2013,159.970001,165,159.320007,163.529999,139.734573,2878200,6.9,1.237072205,52544,11.85,4.22,72109699
11/22/2013,163.570007,164.020004,161.119995,162.449997,138.811707,717900,6.9,1.237072205,52544,11.85,4.22,72109699
11/25/2013,163.149994,164.610001,162.899994,163.669998,139.854187,638600,6.9,1.237072205,52544,11.85,4.22,72109699
11/26/2013,163.720001,164.830002,163.009995,164,140.1362,544200,6.9,1.237072205,52544,11.85,4.22,72109699
11/27/2013,164.190002,166.449997,163.5,165.559998,141.469177,617600,6.9,1.237072205,52544,11.85,4.29,72109699
11/29/2013,165.850006,167.410004,164.949997,165.869995,141.734085,565500,6.9,1.237072205,52544,11.85,4.29,72109699
12/2/2013,165.570007,167.369995,164.119995,164.740005,140.768539,750100,6.7,1.50173562,52544,11.85,4.29,71022589
12/3/2013,164,165.369995,161.880005,163.309998,139.546585,1287300,6.7,1.50173562,52544,11.85,4.29,71022589
12/4/2013,162.720001,168.990005,162.130005,167.779999,143.36615,1568600,6.7,1.50173562,52544,11.85,4.29,71022589
12/5/2013,167.669998,172.869995,167.100006,171.410004,146.467941,1694200,6.7,1.50173562,52544,11.85,4.46,71022589
12/6/2013,173,174,169.720001,173.160004,147.963318,1383800,6.7,1.50173562,52544,11.85,4.46,71022589
12/9/2013,173.5,179.119995,173.5,178.529999,152.55191,2595100,6.7,1.50173562,52544,11.85,4.46,71022589
12/10/2013,178.490005,181.759995,176.410004,181.149994,154.790665,1742100,6.7,1.50173562,52544,11.85,4.46,71022589
12/11/2013,181.240005,183.440002,180.020004,180.699997,154.406158,1598900,6.7,1.50173562,52544,11.85,4.46,71022589
12/12/2013,180.839996,182.410004,178.479996,179.490005,153.372223,1277800,6.7,1.50173562,52544,11.85,4.42,71022589
12/13/2013,181.020004,182.259995,179.919998,181.759995,155.31189,968600,6.7,1.50173562,52544,11.85,4.42,71022589
12/16/2013,183.050003,185.410004,181.240005,182.820007,156.217682,1282500,6.7,1.50173562,52544,11.85,4.42,71022589
12/17/2013,183.229996,184.009995,180.839996,182.479996,155.927139,1061700,6.7,1.50173562,52544,11.85,4.42,71022589
12/18/2013,183.529999,186.960007,181.5,186.669998,159.507446,1145500,6.7,1.50173562,52544,11.85,4.42,71022589
12/19/2013,187.350006,187.350006,183.059998,185.110001,158.174454,1047300,6.7,1.50173562,52544,11.85,4.47,71022589
12/20/2013,186.009995,186.070007,181.889999,185.350006,158.379517,1534600,6.7,1.50173562,52544,11.85,4.47,71022589
12/23/2013,186.649994,186.649994,184.009995,185.149994,158.208649,801700,6.7,1.50173562,52544,11.85,4.47,71022589
12/24/2013,185.990005,190.800003,185.179993,189.25,161.712036,862500,6.7,1.50173562,52544,11.85,4.47,71022589
12/26/2013,189.350006,191.580002,188.809998,191.039993,163.241592,692400,6.7,1.50173562,52544,11.85,4.48,71022589
12/27/2013,191.210007,191.899994,190.029999,191.25,163.421005,587500,6.7,1.50173562,52544,11.85,4.48,71022589
12/30/2013,190.830002,194.389999,190.699997,193.289993,165.164139,1948600,6.7,1.50173562,52544,11.85,4.48,71022589
12/31/2013,193.300003,194.529999,191.830002,194.210007,165.950302,731500,6.7,1.50173562,52544,11.85,4.48,71022589
1/2/2014,194.139999,199.880005,193.119995,197.940002,169.137558,3054800,6.6,1.578947368,52266,11.85,4.53,71523412
1/3/2014,198.149994,198.75,195.119995,196,167.479858,1169400,6.6,1.578947368,52266,11.85,4.53,71523412
1/6/2014,198.289993,198.839996,195.199997,195.860001,167.360229,1289100,6.6,1.578947368,52266,11.85,4.53,71523412
1/7/2014,196.649994,202.880005,196.649994,201.509995,172.188049,1686500,6.6,1.578947368,52266,11.85,4.53,71523412
1/8/2014,202.669998,205.399994,201.369995,205.289993,175.417999,1406000,6.6,1.578947368,52266,11.85,4.53,71523412
1/9/2014,205.75,206.490005,203.149994,204.770004,174.973709,1228300,6.6,1.578947368,52266,11.85,4.51,71523412
1/10/2014,204.350006,207.240005,202.259995,206.860001,176.759598,1151000,6.6,1.578947368,52266,11.85,4.51,71523412
1/13/2014,206.100006,209.740005,203.360001,203.470001,173.862854,1618900,6.6,1.578947368,52266,11.85,4.51,71523412
1/14/2014,203.940002,207.940002,202.539993,207.600006,177.391922,1587500,6.6,1.578947368,52266,11.85,4.51,71523412
1/15/2014,207.899994,210.410004,207.089996,210.100006,179.528076,1025100,6.6,1.578947368,52266,11.85,4.51,71523412
1/16/2014,209.059998,210.119995,207.839996,210.089996,179.519577,904400,6.6,1.578947368,52266,11.85,4.41,71523412
1/17/2014,209.279999,215.990005,209.279999,215.699997,184.313263,1706000,6.6,1.578947368,52266,11.85,4.41,71523412
1/21/2014,216.559998,216.990005,209.979996,212.270004,181.38237,1815600,6.6,1.578947368,52266,11.85,4.41,71523412
1/22/2014,209.419998,209.5,206.029999,208.789993,178.408707,1767000,6.6,1.578947368,52266,11.85,4.41,71523412
1/23/2014,206.5,206.899994,203.720001,205.259995,175.392365,1758400,6.6,1.578947368,52266,11.85,4.39,71523412
1/24/2014,203.889999,204.339996,192.960007,193.139999,165.036026,3080100,6.6,1.578947368,52266,11.85,4.39,71523412
1/27/2014,195.070007,195.789993,189.029999,191.830002,163.916595,2996300,6.6,1.578947368,52266,11.85,4.39,71523412
1/28/2014,193,198.800003,193,197.149994,168.462463,1595600,6.6,1.578947368,52266,11.85,4.39,71523412
1/29/2014,195.559998,196.539993,193.119995,193.869995,165.65979,1716800,6.6,1.578947368,52266,11.85,4.39,71523412
1/30/2014,196.389999,202.729996,195.479996,201.509995,172.188049,2480400,6.6,1.578947368,52266,11.85,4.32,71523412
1/31/2014,205.270004,219.910004,204.309998,217.419998,185.783005,4801300,6.6,1.578947368,52266,11.85,4.32,71523412
2/3/2014,216.059998,216.619995,205.800003,209.470001,178.989822,3341200,6.7,1.12634925,52266,11.83,4.32,71832889
2/4/2014,211.509995,214.160004,208.309998,213.550003,182.476105,2158900,6.7,1.12634925,52266,11.83,4.32,71832889
2/5/2014,202.990005,211,202.199997,209.550003,179.058121,3297900,6.7,1.12634925,52266,11.83,4.32,71832889
2/6/2014,212.880005,217.5,211,216.699997,185.16774,1956900,6.7,1.12634925,52266,11.83,4.23,71832889
2/7/2014,217.919998,222.449997,216.039993,221.949997,189.653778,1663700,6.7,1.12634925,52266,11.83,4.23,71832889
2/10/2014,222.179993,224.619995,221.339996,222.369995,190.012665,1905000,6.7,1.12634925,52266,11.83,4.23,71832889
2/11/2014,222.009995,224.940002,220.169998,224.289993,192.736771,1631500,6.7,1.12634925,52266,11.83,4.23,71832889
2/12/2014,224.889999,226,220,221.119995,190.012711,1415200,6.7,1.12634925,52266,11.83,4.23,71832889
2/13/2014,219.020004,223.759995,218.009995,221.279999,190.150177,1550100,6.7,1.12634925,52266,11.83,4.28,71832889
2/14/2014,220.300003,222.449997,219.600006,222.339996,191.061096,943300,6.7,1.12634925,52266,11.83,4.28,71832889
2/18/2014,222.210007,225.860001,221.509995,224.100006,192.573471,1269800,6.7,1.12634925,52266,11.83,4.28,71832889
2/19/2014,223.320007,223.990005,219.210007,220.919998,189.840851,1520700,6.7,1.12634925,52266,11.83,4.28,71832889
2/20/2014,220.949997,225.919998,220.940002,223.5,192.057861,1742800,6.7,1.12634925,52266,11.83,4.33,71832889
2/21/2014,224.5,228.75,221.839996,228.350006,196.225586,1790600,6.7,1.12634925,52266,11.83,4.33,71832889
2/24/2014,229.570007,236.610001,229.190002,235.589996,202.447052,1759100,6.7,1.12634925,52266,11.83,4.33,71832889
2/25/2014,236.759995,240.520004,233.610001,235.149994,202.068939,1688800,6.7,1.12634925,52266,11.83,4.33,71832889
2/26/2014,235.860001,240.029999,234.460007,236.889999,203.564163,1431800,6.7,1.12634925,52266,11.83,4.33,71832889
2/27/2014,237.600006,242.220001,236.220001,241.960007,207.920929,1448900,6.7,1.12634925,52266,11.83,4.37,71832889
2/28/2014,242.059998,244,239.5,242.490005,208.376343,1485400,6.7,1.12634925,52266,11.83,4.37,71832889
3/3/2014,239.570007,244.580002,238.070007,242.880005,208.711472,1727100,6.7,1.512202876,52266,11.83,4.37,72791594
3/4/2014,245.259995,248,244.440002,247.949997,213.068222,1159600,6.7,1.512202876,52266,11.83,4.37,72791594
