Date,MGM,LVS,PENN,WYNN,UNEM,CPI,GDPCAP,INT,RATE,PASS
10/22/2014,20.892569,47.82428,11.900000,158.741653,5.7,1.664340216,53464,11.82,3.97,72463911
10/23/2014,21.119257,47.86971,12.200000,159.67276,5.7,1.664340216,53464,11.82,3.92,72463911
10/24/2014,21.327049,47.50631,12.410000,160.743103,5.7,1.664340216,53464,11.82,3.92,72463911
10/27/2014,21.412056,46.93850,12.590000,159.829361,5.7,1.664340216,53464,11.82,3.92,72463911
10/28/2014,21.638741,45.94674,12.920000,161.204269,5.7,1.664340216,53464,11.82,3.92,72463911
10/29/2014,21.619848,46.18143,12.970000,161.796051,5.7,1.664340216,53464,11.82,3.92,72463911
10/30/2014,21.704855,46.55997,13.090000,163.292725,5.7,1.664340216,53464,11.82,3.98,72463911
10/31/2014,21.959869,47.13534,13.090000,165.346451,5.7,1.664340216,53464,11.82,3.98,72463911
11/3/2014,21.742630,47.21862,13.170000,164.911362,5.8,1.322355182,53464,11.99,3.98,73218199
11/4/2014,21.090923,45.17453,13.360000,161.213013,5.8,1.322355182,53464,11.99,3.98,73218199
11/5/2014,20.514765,44.14491,13.360000,156.409515,5.8,1.322355182,53464,11.99,3.98,73218199
11/6/2014,20.656445,44.33417,13.450000,155.513184,5.8,1.322355182,53464,11.99,4.02,73218199
11/7/2014,20.722565,45.06853,13.550000,156.369278,5.8,1.322355182,53464,11.99,4.02,73218199
11/10/2014,20.911463,45.03068,13.150000,156.995895,5.8,1.322355182,53464,11.99,4.02,73218199
11/11/2014,21.308157,46.71894,14.090000,159.166946,5.8,1.322355182,53464,11.99,4.02,73218199
11/12/2014,21.289268,46.61296,14.310000,159.114014,5.8,1.322355182,53464,11.99,4.02,73218199
11/13/2014,21.393160,47.56688,14.670000,161.179169,5.8,1.322355182,53464,11.99,4.01,73218199
11/14/2014,21.459278,48.08168,14.300000,162.379425,5.8,1.322355182,53464,11.99,4.01,73218199
11/17/2014,21.175926,47.33218,13.880000,161.179169,5.8,1.322355182,53464,11.99,4.01,73218199
11/18/2014,21.147589,48.07412,14.200000,160.693741,5.8,1.322355182,53464,11.99,4.01,73218199
11/19/2014,20.958691,47.40032,13.600000,158.875732,5.8,1.322355182,53464,11.99,4.01,73218199
11/20/2014,20.958691,47.38517,13.840000,156.960587,5.8,1.322355182,53464,11.99,3.99,73218199
11/21/2014,21.459278,48.27852,13.910000,158.540314,5.8,1.322355182,53464,11.99,3.99,73218199
11/24/2014,21.582064,48.55864,14.200000,159.052216,5.8,1.322355182,53464,11.99,3.99,73218199
11/25/2014,21.544287,48.11197,14.030000,157.101776,5.8,1.322355182,53464,11.99,3.99,73218199
11/26/2014,21.553728,47.86213,13.820000,156.263397,5.8,1.322355182,53464,11.99,3.97,73218199
11/28/2014,21.544287,48.21796,14.200000,157.631317,5.8,1.322355182,53464,11.99,3.97,73218199
12/1/2014,21.034246,46.53726,13.510000,154.004059,5.6,0.75649327,53464,11.99,3.97,73627854
12/2/2014,20.939793,46.43126,13.760000,153.783401,5.6,0.75649327,53464,11.99,3.97,73627854
12/3/2014,20.902016,45.99973,13.570000,149.653137,5.6,0.75649327,53464,11.99,3.97,73627854
12/4/2014,20.750889,44.67485,13.450000,143.784164,5.6,0.75649327,53464,11.99,3.89,73627854
12/5/2014,20.694227,44.83384,13.440000,144.649094,5.6,0.75649327,53464,11.99,3.89,73627854
12/8/2014,20.448654,42.90330,13.400000,139.080231,5.6,0.75649327,53464,11.99,3.89,73627854
12/9/2014,20.316423,42.47934,13.240000,138.232956,5.6,0.75649327,53464,11.99,3.89,73627854
12/10/2014,19.570257,41.27560,12.950000,129.513412,5.6,0.75649327,53464,11.99,3.89,73627854
12/11/2014,19.400244,42.29007,12.890000,131.393234,5.6,0.75649327,53464,11.99,3.93,73627854
12/12/2014,19.060223,41.90396,13.290000,130.157684,5.6,0.75649327,53464,11.99,3.93,73627854
12/15/2014,18.720198,41.65413,13.120000,128.110184,5.6,0.75649327,53464,11.99,3.93,73627854
12/16/2014,17.804024,40.41644,12.770000,124.01519,5.6,0.75649327,53464,11.99,3.93,73627854
12/17/2014,17.010632,39.96566,12.760000,122.647224,5.6,0.75649327,53464,11.99,3.93,73627854
12/18/2014,18.323503,41.55482,13.090000,128.057236,5.6,0.75649327,53464,11.99,3.8,73627854
12/19/2014,19.201899,43.12105,13.130000,132.478775,5.6,0.75649327,53464,11.99,3.8,73627854
12/22/2014,19.154676,43.21273,13.400000,130.157684,5.6,0.75649327,53464,11.99,3.8,73627854
12/23/2014,19.778051,44.37403,13.710000,133.87326,5.6,0.75649327,53464,11.99,3.8,73627854
12/24/2014,19.617485,44.30528,13.650000,133.17601,5.6,0.75649327,53464,11.99,3.83,73627854
12/26/2014,19.938620,44.51155,13.630000,132.708237,5.6,0.75649327,53464,11.99,3.83,73627854
12/29/2014,20.288088,44.92412,13.600000,135.029373,5.6,0.75649327,53464,11.99,3.83,73627854
12/30/2014,20.259752,44.68728,13.640000,133.440765,5.6,0.75649327,53464,11.99,3.83,73627854
12/31/2014,20.193634,44.43515,13.730000,131.287354,5.6,0.75649327,53464,11.99,3.87,73627854
1/2/2015,19.853613,43.01408,13.480000,129.636993,5.7,-0.089348313,53806,11.99,3.87,73750487
1/5/2015,19.305794,41.83750,13.190000,127.430626,5.7,-0.089348313,53806,11.99,3.87,73750487
1/6/2015,18.569080,40.76788,13.210000,124.712402,5.7,-0.089348313,53806,11.99,3.87,73750487
1/7/2015,19.296350,42.11254,14.230000,128.374954,5.7,-0.089348313,53806,11.99,3.87,73750487
1/8/2015,19.570257,42.68556,14.520000,129.919434,5.7,-0.089348313,53806,11.99,3.73,73750487
1/9/2015,19.371906,42.10491,14.480000,131.543274,5.7,-0.089348313,53806,11.99,3.73,73750487
1/12/2015,19.098007,42.02850,14.550000,131.022583,5.7,-0.089348313,53806,11.99,3.73,73750487
1/13/2015,19.220783,42.36468,14.670000,132.214005,5.7,-0.089348313,53806,11.99,3.73,73750487
1/14/2015,19.107447,41.90626,15.420000,131.146149,5.7,-0.089348313,53806,11.99,3.73,73750487
1/15/2015,19.116896,41.89862,15.190000,130.307709,5.7,-0.089348313,53806,11.99,3.66,73750487
1/16/2015,18.899654,41.93683,15.100000,129.725235,5.7,-0.089348313,53806,11.99,3.66,73750487
1/20/2015,18.068487,40.64564,15.110000,125.347809,5.7,-0.089348313,53806,11.99,3.66,73750487
1/21/2015,18.172384,40.72204,15.590000,126.106834,5.7,-0.089348313,53806,11.99,3.66,73750487
1/22/2015,18.786316,41.23393,15.450000,129.937057,5.7,-0.089348313,53806,11.99,3.63,73750487
1/23/2015,18.890215,41.17281,15.320000,128.860321,5.7,-0.089348313,53806,11.99,3.63,73750487
1/26/2015,19.730829,43.39609,15.620000,137.526947,5.7,-0.089348313,53806,11.99,3.63,73750487
1/27/2015,19.702488,43.49542,15.310000,136.829712,5.7,-0.089348313,53806,11.99,3.63,73750487
1/28/2015,19.192457,42.80016,15.260000,135.452988,5.7,-0.089348313,53806,11.99,3.63,73750487
1/29/2015,19.060223,42.36468,15.610000,135.002853,5.7,-0.089348313,53806,11.99,3.66,73750487
1/30/2015,18.399065,41.53953,14.970000,130.572479,5.7,-0.089348313,53806,11.99,3.66,73750487
2/2/2015,18.644644,42.25007,15.280000,132.152237,5.5,-0.025129802,53806,11.98,3.66,74155694
2/3/2015,19.324680,44.10663,15.700000,137.500412,5.5,-0.025129802,53806,11.98,3.66,74155694
2/4/2015,18.767422,42.33411,15.700000,128.948593,5.5,-0.025129802,53806,11.98,3.66,74155694
2/5/2015,19.201899,42.83835,15.980000,129.416351,5.5,-0.025129802,53806,11.98,3.59,74155694
2/6/2015,18.852428,42.30355,15.770000,129.063324,5.5,-0.025129802,53806,11.98,3.59,74155694
2/9/2015,18.502960,42.57096,16.200001,131.013779,5.5,-0.025129802,53806,11.98,3.59,74155694
2/10/2015,19.589146,44.03787,16.500000,136.48555,5.5,-0.025129802,53806,11.98,3.59,74155694
2/11/2015,19.598591,43.37317,16.690001,134.783356,5.5,-0.025129802,53806,11.98,3.59,74155694
2/12/2015,20.061399,44.86300,16.830000,137.88472,5.5,-0.025129802,53806,11.98,3.69,74155694
2/13/2015,20.269197,46.16947,16.620001,142.002014,5.5,-0.025129802,53806,11.98,3.69,74155694
2/17/2015,20.656445,46.16947,16.610001,139.916611,5.5,-0.025129802,53806,11.98,3.69,74155694
2/18/2015,21.062584,46.26879,16.770000,141.271225,5.5,-0.025129802,53806,11.98,3.69,74155694
2/19/2015,21.194822,46.20002,16.690001,141.315826,5.5,-0.025129802,53806,11.98,3.76,74155694
2/20/2015,21.374269,46.10834,16.389999,141.226669,5.5,-0.025129802,53806,11.98,3.76,74155694
2/23/2015,21.298716,44.85535,16.570000,137.537155,5.5,-0.025129802,53806,11.98,3.76,74155694
2/24/2015,20.665888,42.89949,16.270000,131.004761,5.5,-0.025129802,53806,11.98,3.76,74155694
2/25/2015,20.750889,43.01408,16.450001,127.484535,5.5,-0.025129802,53806,11.98,3.76,74155694
2/26/2015,20.732008,43.31969,16.299999,127.235023,5.5,-0.025129802,53806,11.98,3.8,74155694
2/27/2015,20.524212,43.47250,16.290001,126.994385,5.5,-0.025129802,53806,11.98,3.8,74155694
3/2/2015,20.656445,43.61765,16.840000,126.932014,5.4,-0.073637391,53806,11.98,3.8,74815259
3/3/2015,20.798122,43.73225,16.500000,124.828812,5.4,-0.073637391,53806,11.98,3.8,74815259
3/4/2015,20.854794,43.54889,16.129999,123.714813,5.4,-0.073637391,53806,11.98,3.8,74815259
3/5/2015,20.713114,43.05993,16.290001,123.875214,5.4,-0.073637391,53806,11.98,3.75,74815259
3/6/2015,20.420317,42.08963,15.930000,122.09285,5.4,-0.073637391,53806,11.98,3.75,74815259
3/9/2015,19.749714,41.09641,16.230000,118.385513,5.4,-0.073637391,53806,11.98,3.75,74815259
3/10/2015,18.918547,40.12610,16.260000,115.417839,5.4,-0.073637391,53806,11.98,3.75,74815259
3/11/2015,18.502960,39.28568,15.760000,112.851219,5.4,-0.073637391,53806,11.98,3.75,74815259
3/12/2015,18.625750,39.66769,16.200001,112.574951,5.4,-0.073637391,53806,11.98,3.86,74815259
3/13/2015,18.332949,40.01151,16.309999,113.243324,5.4,-0.073637391,53806,11.98,3.86,74815259
3/16/2015,18.569080,40.42407,16.360001,111.977867,5.4,-0.073637391,53806,11.98,3.86,74815259
3/17/2015,20.533663,40.75260,16.379999,111.0243,5.4,-0.073637391,53806,11.98,3.86,74815259
3/18/2015,21.270384,41.86806,16.290001,109.544899,5.4,-0.073637391,53806,11.98,3.86,74815259
3/19/2015,21.582064,43.43763,16.040001,115.952568,5.4,-0.073637391,53806,11.98,3.78,74815259
3/20/2015,21.364828,43.32938,15.510000,115.836708,5.4,-0.073637391,53806,11.98,3.78,74815259
3/23/2015,21.166479,43.28299,15.730000,117.672569,5.4,-0.073637391,53806,11.98,3.78,74815259
3/24/2015,20.854794,43.05877,16.110001,115.408928,5.4,-0.073637391,53806,11.98,3.78,74815259
3/25/2015,20.486433,42.62579,15.620000,115.159393,5.4,-0.073637391,53806,11.98,3.78,74815259
3/26/2015,20.203077,42.28558,15.500000,113.056206,5.4,-0.073637391,53806,11.98,3.69,74815259
3/27/2015,20.118073,42.33197,15.530000,112.512581,5.4,-0.073637391,53806,11.98,3.69,74815259
3/30/2015,20.089737,42.74949,15.320000,113.590912,5.4,-0.073637391,53806,11.98,3.69,74815259
3/31/2015,19.863060,42.55620,15.660000,112.182831,5.4,-0.073637391,53806,11.98,3.69,74815259
4/1/2015,19.721376,42.50207,15.560000,111.870911,5.4,-0.199517446,54021,11.98,3.69,74426419
4/2/2015,20.155857,43.42990,15.670000,115.319801,5.4,-0.199517446,54021,11.98,3.7,74426419
4/6/2015,20.155857,43.95566,15.450000,116.496162,5.4,-0.199517446,54021,11.98,3.7,74426419
4/7/2015,19.938620,43.30619,14.920000,113.965202,5.4,-0.199517446,54021,11.98,3.7,74426419
4/8/2015,20.391981,44.01752,15.590000,115.212868,5.4,-0.199517446,54021,11.98,3.7,74426419
4/9/2015,21.355383,46.05100,15.170000,121.763123,5.4,-0.199517446,54021,11.98,3.66,74426419
4/10/2015,21.298716,45.84224,15.350000,121.219498,5.4,-0.199517446,54021,11.98,3.66,74426419
4/13/2015,20.779228,44.88349,15.260000,119.062828,5.4,-0.199517446,54021,11.98,3.66,74426419
4/14/2015,20.552546,43.14382,14.820000,113.653305,5.4,-0.199517446,54021,11.98,3.66,74426419
4/15/2015,20.911463,43.89381,15.300000,115.872353,5.4,-0.199517446,54021,11.98,3.66,74426419
4/16/2015,20.732008,43.46856,15.700000,113.492874,5.4,-0.199517446,54021,11.98,3.67,74426419
4/17/2015,20.240864,42.64898,16.000000,111.84417,5.4,-0.199517446,54021,11.98,3.67,74426419
4/20/2015,20.618666,43.56134,16.000000,114.918762,5.4,-0.199517446,54021,11.98,3.67,74426419
4/21/2015,20.505327,42.86547,16.040001,112.975975,5.4,-0.199517446,54021,11.98,3.67,74426419
4/22/2015,20.807564,43.60000,16.440001,115.025726,5.4,-0.199517446,54021,11.98,3.67,74426419
4/23/2015,20.854794,42.61805,16.680000,114.143433,5.4,-0.199517446,54021,11.98,3.65,74426419
4/24/2015,20.779228,42.71857,16.950001,115.934723,5.4,-0.199517446,54021,11.98,3.65,74426419
4/27/2015,20.703672,42.13094,16.750000,114.811844,5.4,-0.199517446,54021,11.98,3.65,74426419
4/28/2015,21.119257,42.82681,16.770000,116.282295,5.4,-0.199517446,54021,11.98,3.65,74426419
4/29/2015,19.938620,40.90159,16.110001,96.934586,5.4,-0.199517446,54021,11.98,3.65,74426419
4/30/2015,19.976400,40.88612,16.080000,98.984314,5.4,-0.199517446,54021,11.98,3.68,74426419
5/1/2015,20.212524,40.87064,16.150000,100.445877,5.6,-0.039932745,54021,12.04,3.68,75128877
5/4/2015,20.089737,41.35003,16.309999,104.429504,5.6,-0.039932745,54021,12.04,3.68,75128877
5/5/2015,19.022438,41.03302,15.950000,103.769997,5.6,-0.039932745,54021,12.04,3.68,75128877
5/6/2015,18.493513,40.32169,15.890000,101.319252,5.6,-0.039932745,54021,12.04,3.68,75128877
5/7/2015,18.654079,40.33715,15.990000,101.999535,5.6,-0.039932745,54021,12.04,3.8,75128877
5/8/2015,18.824095,40.77787,15.880000,105.481583,5.6,-0.039932745,54021,12.04,3.8,75128877
5/11/2015,18.276279,40.08973,15.900000,102.115891,5.6,-0.039932745,54021,12.04,3.8,75128877
5/12/2015,18.059040,40.27530,16.389999,100.415161,5.6,-0.039932745,54021,12.04,3.8,75128877
5/13/2015,18.285719,40.23664,16.280001,99.332054,5.6,-0.039932745,54021,12.04,3.8,75128877
5/14/2015,18.247944,39.85004,16.510000,97.380699,5.6,-0.039932745,54021,12.04,3.85,75128877
5/15/2015,18.389620,39.40933,16.590000,95.590462,5.6,-0.039932745,54021,12.04,3.85,75128877
5/18/2015,18.587971,39.16963,16.770000,95.653099,5.6,-0.039932745,54021,12.04,3.85,75128877
5/19/2015,18.616302,39.01500,16.770000,95.187614,5.6,-0.039932745,54021,12.04,3.85,75128877
5/20/2015,18.956329,39.99694,16.870001,96.396065,5.6,-0.039932745,54021,12.04,3.85,75128877
5/21/2015,19.079111,40.62323,17.020000,96.763054,5.6,-0.039932745,54021,12.04,3.84,75128877
5/22/2015,19.371906,40.16705,16.790001,95.366661,5.6,-0.039932745,54021,12.04,3.84,75128877
5/26/2015,18.767422,38.60522,16.500000,93.200439,5.6,-0.039932745,54021,12.04,3.84,75128877
5/27/2015,18.805204,39.08458,16.780001,92.699188,5.6,-0.039932745,54021,12.04,3.84,75128877
5/28/2015,19.069666,39.47118,16.760000,92.188972,5.6,-0.039932745,54021,12.04,3.87,75128877
5/29/2015,18.937435,39.30108,16.629999,90.13018,5.6,-0.039932745,54021,12.04,3.87,75128877
6/1/2015,18.493513,38.62068,16.590000,87.98188,5.3,0.123771204,54021,12.04,3.87,75321177
6/2/2015,18.672974,39.39386,16.590000,89.566246,5.3,0.123771204,54021,12.04,3.87,75321177
6/3/2015,18.616302,40.59230,16.549999,91.347549,5.3,0.123771204,54021,12.04,3.87,75321177
6/4/2015,19.154676,42.51754,16.500000,97.962524,5.3,0.123771204,54021,12.04,3.87,75321177
6/5/2015,19.154676,42.52527,16.840000,97.693977,5.3,0.123771204,54021,12.04,3.87,75321177
6/8/2015,18.106264,40.36808,16.629999,91.660843,5.3,0.123771204,54021,12.04,3.87,75321177
6/9/2015,18.276279,40.15159,16.780001,91.553421,5.3,0.123771204,54021,12.04,3.87,75321177
6/10/2015,18.446291,40.37581,17.610001,92.394844,5.3,0.123771204,54021,12.04,3.87,75321177
6/11/2015,18.720198,41.21085,17.730000,93.495857,5.3,0.123771204,54021,12.04,4.04,75321177
6/12/2015,18.351837,40.39128,17.540001,92.009933,5.3,0.123771204,54021,12.04,4.04,75321177
6/15/2015,18.162939,40.21344,17.770000,92.009933,5.3,0.123771204,54021,12.04,4.04,75321177
6/16/2015,18.030704,40.39901,17.860001,92.036781,5.3,0.123771204,54021,12.04,4.04,75321177
6/17/2015,18.342394,41.08714,18.040001,93.325775,5.3,0.123771204,54021,12.04,4.04,75321177
6/18/2015,18.417955,42.55091,18.160000,94.220894,5.3,0.123771204,54021,12.04,4,75321177
6/19/2015,18.417955,41.53332,18.080000,92.296387,5.3,0.123771204,54021,12.04,4,75321177
6/22/2015,18.030704,41.35328,18.100000,90.3629,5.3,0.123771204,54021,12.04,4,75321177
6/23/2015,18.304615,41.33762,18.110001,89.74527,5.3,0.123771204,54021,12.04,4,75321177
6/24/2015,17.596226,40.62531,18.020000,87.910255,5.3,0.123771204,54021,12.04,4,75321177
6/25/2015,17.605675,40.37483,18.209999,87.713341,5.3,0.123771204,54021,12.04,4.02,75321177
6/26/2015,17.360102,40.07738,18.660000,86.379585,5.3,0.123771204,54021,12.04,4.02,75321177
6/29/2015,16.604492,39.24766,18.200001,84.079117,5.3,0.123771204,54021,12.04,4.02,75321177
6/30/2015,17.237316,41.14977,18.350000,88.322014,5.3,0.123771204,54021,12.04,4.02,75321177
7/1/2015,17.520670,42.41001,18.490000,92.260574,5.2,0.16956978,54081,12.04,4.02,75941859
7/2/2015,17.520670,42.12821,18.350000,92.681297,5.2,0.16956978,54081,12.04,4.08,75941859
7/6/2015,17.256210,42.65266,18.340000,92.985626,5.2,0.16956978,54081,12.04,4.08,75941859
7/7/2015,17.992924,44.29646,18.610001,99.672195,5.2,0.16956978,54081,12.04,4.08,75941859
7/8/2015,16.595049,42.11256,18.219999,93.218361,5.2,0.16956978,54081,12.04,4.08,75941859
7/9/2015,16.850071,42.56657,18.309999,94.167175,5.2,0.16956978,54081,12.04,4.04,75941859
7/10/2015,17.142868,42.92663,18.719999,93.003532,5.2,0.16956978,54081,12.04,4.04,75941859
7/13/2015,17.804024,44.79742,18.900000,96.575096,5.2,0.16956978,54081,12.04,4.04,75941859
7/14/2015,17.870140,43.41977,19.500000,96.011162,5.2,0.16956978,54081,12.04,4.04,75941859
7/15/2015,17.511227,42.62135,19.120001,92.573868,5.2,0.16956978,54081,12.04,4.04,75941859
7/16/2015,17.652905,42.98925,19.160000,92.914024,5.2,0.16956978,54081,12.04,4.09,75941859
7/17/2015,17.426220,42.48047,19.100000,91.04319,5.2,0.16956978,54081,12.04,4.09,75941859
7/20/2015,17.435667,42.76225,18.990000,89.530441,5.2,0.16956978,54081,12.04,4.09,75941859
7/21/2015,17.454554,42.91880,19.200001,90.783615,5.2,0.16956978,54081,12.04,4.09,75941859
7/22/2015,17.492331,43.02056,19.240000,90.631432,5.2,0.16956978,54081,12.04,4.09,75941859
7/23/2015,17.643459,43.62328,19.040001,93.361588,5.2,0.16956978,54081,12.04,4.04,75941859
7/24/2015,17.105087,42.90316,18.870001,91.687683,5.2,0.16956978,54081,12.04,4.04,75941859
7/27/2015,16.708395,41.94817,18.660000,88.823326,5.2,0.16956978,54081,12.04,4.04,75941859
7/28/2015,17.010632,42.37870,18.680000,87.731255,5.2,0.16956978,54081,12.04,4.04,75941859
7/29/2015,17.208979,42.48047,18.580000,85.95887,5.2,0.16956978,54081,12.04,4.04,75941859
7/30/2015,18.559626,43.84246,18.879999,93.200439,5.2,0.16956978,54081,12.04,3.98,75941859
7/31/2015,18.531298,43.86594,19.080000,92.403786,5.2,0.16956978,54081,12.04,3.98,75941859
8/3/2015,18.748533,43.24756,19.340000,90.228638,5.1,0.195079293,54081,12.1,3.98,76620666
8/4/2015,20.543098,43.05187,19.280001,89.781082,5.1,0.195079293,54081,12.1,3.98,76620666
8/5/2015,21.119257,43.81115,19.190001,90.649345,5.1,0.195079293,54081,12.1,3.98,76620666
8/6/2015,20.769787,43.85811,19.020000,90.13913,5.1,0.195079293,54081,12.1,3.91,76620666
8/7/2015,20.968132,44.46085,18.990000,92.78392,5.1,0.195079293,54081,12.1,3.91,76620666
8/10/2015,21.345934,44.42172,18.860001,93.557579,5.1,0.195079293,54081,12.1,3.91,76620666
8/11/2015,20.949242,42.55091,18.799999,89.536385,5.1,0.195079293,54081,12.1,3.91,76620666
8/12/2015,20.845348,41.86207,18.639999,87.665245,5.1,0.195079293,54081,12.1,3.91,76620666
8/13/2015,21.015356,41.58027,18.740000,85.119392,5.1,0.195079293,54081,12.1,3.94,76620666
8/14/2015,21.232592,41.02451,18.610001,82.915398,5.1,0.195079293,54081,12.1,3.94,76620666
8/17/2015,21.383717,40.85231,18.700001,82.681511,5.1,0.195079293,54081,12.1,3.94,76620666
8/18/2015,21.232592,40.56270,18.680000,81.772919,5.1,0.195079293,54081,12.1,3.94,76620666
8/19/2015,20.845348,39.67817,18.350000,81.188179,5.1,0.195079293,54081,12.1,3.94,76620666
8/20/2015,20.099182,38.27704,17.809999,76.987106,5.1,0.195079293,54081,12.1,3.93,76620666
8/21/2015,19.447477,37.56472,17.690001,73.559639,5.1,0.195079293,54081,12.1,3.93,76620666
8/24/2015,18.455734,36.04616,17.200001,68.800812,5.1,0.195079293,54081,12.1,3.93,76620666
8/25/2015,18.144045,35.01291,17.330000,68.108139,5.1,0.195079293,54081,12.1,3.93,76620666
8/26/2015,18.521849,35.36515,17.680000,66.830704,5.1,0.195079293,54081,12.1,3.93,76620666
8/27/2015,19.400244,36.99331,18.080000,70.635956,5.1,0.195079293,54081,12.1,3.84,76620666
8/28/2015,19.683603,37.07158,18.430000,70.348099,5.1,0.195079293,54081,12.1,3.84,76620666
8/31/2015,19.296350,36.18706,18.160000,67.514381,5.1,0.195079293,54081,12.1,3.84,76620666
9/1/2015,18.767422,35.48258,17.690001,63.862041,5,-0.036129748,54081,12.1,3.84,76867645
9/2/2015,19.135786,35.92091,18.059999,65.157448,5,-0.036129748,54081,12.1,3.84,76867645
9/3/2015,19.353020,37.31422,18.260000,66.407883,5,-0.036129748,54081,12.1,3.89,76867645
9/4/2015,19.343576,37.23596,18.180000,65.733192,5,-0.036129748,54081,12.1,3.89,76867645
9/8/2015,20.278635,37.94826,18.290001,67.334465,5,-0.036129748,54081,12.1,3.89,76867645
9/9/2015,19.948061,37.47861,17.620001,65.706207,5,-0.036129748,54081,12.1,3.89,76867645
9/10/2015,19.570257,36.42971,17.620001,62.674572,5,-0.036129748,54081,12.1,3.9,76867645
9/11/2015,19.796942,36.69585,17.820000,60.920376,5,-0.036129748,54081,12.1,3.9,76867645
9/14/2015,19.834719,36.57061,17.750000,61.595089,5,-0.036129748,54081,12.1,3.9,76867645
9/15/2015,19.456913,37.16551,17.850000,63.286289,5,-0.036129748,54081,12.1,3.9,76867645
9/16/2015,20.014175,38.12830,18.010000,66.37191,5,-0.036129748,54081,12.1,3.9,76867645
9/17/2015,19.796942,37.29858,18.129999,63.214336,5,-0.036129748,54081,12.1,3.91,76867645
9/18/2015,19.513584,35.91773,17.580000,61.568077,5,-0.036129748,54081,12.1,3.91,76867645
9/21/2015,19.268009,35.44952,17.760000,59.87685,5,-0.036129748,54081,12.1,3.91,76867645
9/22/2015,18.540739,34.45754,17.320000,57.510914,5,-0.036129748,54081,12.1,3.91,76867645
9/23/2015,18.285719,33.14812,17.139999,54.191429,5,-0.036129748,54081,12.1,3.91,76867645
9/24/2015,18.465179,33.25128,17.110001,53.82259,5,-0.036129748,54081,12.1,3.86,76867645
9/25/2015,18.663528,33.05290,16.950001,52.383247,5,-0.036129748,54081,12.1,3.86,76867645
9/28/2015,17.558451,31.94980,16.309999,48.955795,5,-0.036129748,54081,12.1,3.86,76867645
9/29/2015,16.774508,30.00551,16.040001,47.876293,5,-0.036129748,54081,12.1,3.86,76867645
9/30/2015,17.426220,30.13248,16.780001,47.786324,5,-0.036129748,54081,12.1,3.86,76867645
10/1/2015,17.634016,29.34684,17.290001,46.51791,5,0.170574436,54045,12.1,3.85,77264361
10/2/2015,18.691864,32.43388,17.490000,57.142094,5,0.170574436,54045,12.1,3.85,77264361
10/5/2015,19.173563,34.83052,18.110001,58.374527,5,0.170574436,54045,12.1,3.85,77264361
10/6/2015,19.305794,35.61617,17.850000,61.037331,5,0.170574436,54045,12.1,3.85,77264361
10/7/2015,19.570257,36.36214,18.570000,64.761635,5,0.170574436,54045,12.1,3.85,77264361
10/8/2015,19.966951,37.37000,18.740000,68.288048,5,0.170574436,54045,12.1,3.76,77264361
10/9/2015,20.051956,37.28270,18.799999,67.829239,5,0.170574436,54045,12.1,3.76,77264361
10/12/2015,19.910280,36.60815,18.750000,64.050964,5,0.170574436,54045,12.1,3.76,77264361
10/13/2015,19.957508,37.25890,18.750000,63.2593,5,0.170574436,54045,12.1,3.76,77264361
10/14/2015,20.042509,38.15565,18.559999,65.103485,5,0.170574436,54045,12.1,3.76,77264361
10/15/2015,20.429764,39.25079,18.440001,66.353905,5,0.170574436,54045,12.1,3.82,77264361
10/16/2015,20.354198,39.45713,17.990000,65.580269,5,0.170574436,54045,12.1,3.82,77264361
10/19/2015,19.834719,37.72712,17.840000,61.397156,5,0.170574436,54045,12.1,3.82,77264361
10/20/2015,19.806379,37.55253,17.709999,60.200703,5,0.170574436,54045,12.1,3.82,77264361
10/21/2015,19.135786,37.17160,16.870001,57.996716,5,0.170574436,54045,12.1,3.82,77264361
10/22/2015,19.334131,36.98114,16.770000,56.836227,5,0.170574436,54045,12.1,3.79,77264361
10/23/2015,20.108635,39.03653,17.530001,60.812424,5,0.170574436,54045,12.1,3.79,77264361
10/26/2015,20.495871,38.75084,17.860001,59.741917,5,0.170574436,54045,12.1,3.79,77264361
10/27/2015,19.778051,37.72712,17.580000,58.077663,5,0.170574436,54045,12.1,3.79,77264361
10/28/2015,20.552546,38.44135,18.000000,60.542549,5,0.170574436,54045,12.1,3.79,77264361
10/29/2015,21.534836,38.76671,17.809999,62.881504,5,0.170574436,54045,12.1,3.76,77264361
10/30/2015,21.903198,39.29049,17.860001,62.926453,5,0.170574436,54045,12.1,3.76,77264361
11/2/2015,22.460459,40.16343,18.000000,64.941551,5.1,0.501797579,54045,12.22,3.76,76661012
11/3/2015,22.800480,40.40149,17.990000,66.803726,5.1,0.501797579,54045,12.22,3.76,76661012
11/4/2015,22.696587,39.43332,17.730000,65.553276,5.1,0.501797579,54045,12.22,3.76,76661012
11/5/2015,22.583250,39.32223,17.820000,65.652214,5.1,0.501797579,54045,12.22,3.87,76661012
11/6/2015,22.517132,39.50475,17.770000,66.560822,5.1,0.501797579,54045,12.22,3.87,76661012
11/9/2015,22.025982,36.98908,17.299999,61.724308,5.1,0.501797579,54045,12.22,3.87,76661012
11/10/2015,22.129885,37.24303,17.440001,60.909184,5.1,0.501797579,54045,12.22,3.87,76661012
11/11/2015,22.007093,36.89385,17.309999,59.59589,5.1,0.501797579,54045,12.22,3.87,76661012
